grid,column,row,Richness,Mesotopo,Slop_proc,Fluv_proc,Soil_text,Bio_crust,Burrows,Bioturbation,Aspect,Northness,Eastness,Soil_dept_mean,Vege_heig_max,Slope_angle,pH,soil_carbon,Soil_moist_4_final,Soil_temp_4_adj,,,,,,,,,,,,,,,,,,
8,B,12,11,1,2,5,1,6,0,0,340,0.94,-0.34,4.33,37,9.7,5.504285714,0.771875,40.55671588,14.01095486,,,,,,,,,,,,,,,,,,
8,C,12,14,1,2,4,1,0,1,0,350,0.98,-0.17,9,37,9.7,5.002857143,1.1375,41.46391347,14.40121528,,,,,,,,,,,,,,,,,,
8,D,12,13,2,0,0,1,0,2,4,0,1,0,7,42,9.7,5.03,1.503125,43.67111106,14.49147569,,,,,,,,,,,,,,,,,,
8,E,12,10,2,0,0,1,1,0,3,350,0.98,-0.17,15.67,53,7.7,4.721875,1.86875,41.37830864,14.18173611,,,,,,,,,,,,,,,,,,
8,F,12,12,2,0,0,1,2,0,0,350,0.98,-0.17,6.33,29,10.1,4.564375,1.54625,38.88550623,14.77199653,,,,,,,,,,,,,,,,,,
8,G,12,9,2,1,0,1,0,0,0,350,0.98,-0.17,20.67,53,12.1,4.406875,1.460769231,49.19270382,15.06225694,,,,,,,,,,,,,,,,,,
8,H,12,10,2,1,0,1,0,0,0,350,0.98,-0.17,18.67,34,10.5,4.3425,1.612307692,49.89990141,14.75251736,,,,,,,,,,,,,,,,,,
8,A,13,12,3,1,0,1,0,0,0,330,0.87,-0.5,17,29,11.3,4.942,0.894444444,43.50709899,14.44277778,,,,,,,,,,,,,,,,,,
8,B,13,9,2,2,0,1,1,0,0,340,0.94,-0.34,22,19,12.9,5.065714286,0.846111111,39.71429658,14.23303819,,,,,,,,,,,,,,,,,,
8,C,13,9,2,7,3,1,1,0,0,340,0.94,-0.34,18.33,28,14,4.916666667,1.07375,44.02149417,13.62329861,,,,,,,,,,,,,,,,,,
8,D,13,13,2,5,0,1,2,2,0,0,1,0,8,48,8.9,5.12,1.439375,46.62869175,14.41355903,,,,,,,,,,,,,,,,,,
8,E,13,9,2,0,0,1,1,0,0,0,1,0,11,37,7.7,4.66125,1.805,45.03588934,14.70381944,,,,,,,,,,,,,,,,,,
8,F,13,8,2,1,0,1,0,0,0,0,1,0,11,22,8.1,4.50375,1.4825,43.74308693,14.29407986,,,,,,,,,,,,,,,,,,
8,G,13,6,2,1,0,1,0,0,0,355,1,-0.09,13,28,10.5,4.408333333,1.539230769,43.05028452,15.98434028,,,,,,,,,,,,,,,,,,
8,H,13,11,2,1,0,1,0,0,0,5,1,0.09,8,37,10.5,4.375,1.690769231,47.9574821,14.87460069,,,,,,,,,,,,,,,,,,
8,A,14,11,2,0,0,1,0,1,0,10,0.98,0.17,9.33,36,7.3,4.816,1.106666667,45.56467969,15.56486111,,,,,,,,,,,,,,,,,,
8,B,14,10,2,3,0,1,0,0,0,20,0.94,0.34,9.67,23,5.3,4.803333333,1.058333333,39.27187728,13.95512153,,,,,,,,,,,,,,,,,,
8,C,14,11,2,6,0,1,0,0,0,350,0.98,-0.17,19.67,26,15.9,5.006666667,1.01,41.97907487,14.24538194,,,,,,,,,,,,,,,,,,
8,D,14,12,2,6,0,1,1,1,0,0,1,0,3.33,38,8.9,5.21,1.375625,43.58627245,14.23564236,,,,,,,,,,,,,,,,,,
8,E,14,11,2,2,0,1,0,0,0,5,1,0.09,9.67,24,4.1,4.600625,1.74125,46.09347004,14.92590278,,,,,,,,,,,,,,,,,,
8,F,14,13,2,2,0,1,0,0,0,0,1,0,13.67,43,8.9,4.474166667,1.466153846,44.60066763,15.21616319,,,,,,,,,,,,,,,,,,
8,G,14,13,2,1,0,1,0,0,0,350,0.98,-0.17,8.67,21,5.3,4.440833333,1.617692308,48.70786521,14.50642361,,,,,,,,,,,,,,,,,,
8,H,14,14,2,1,0,1,0,1,0,350,0.98,-0.17,20.33,32,11.3,4.4075,1.769230769,50.2150628,14.59668403,,,,,,,,,,,,,,,,,,
8,A,15,11,1,2,0,1,0,0,0,30,0.87,0.5,7,30,7.7,4.69,1.318888889,46.42226039,14.28694444,,,,,,,,,,,,,,,,,,
8,B,15,9,2,5,0,1,0,0,0,10,0.98,0.17,9.33,25,8.5,4.893333333,1.270555556,47.42945798,13.67720486,,,,,,,,,,,,,,,,,,
8,C,15,15,2,2,0,1,0,0,0,0,1,0,14.67,25,14.4,5.096666667,1.222222222,43.83665556,14.16746528,,,,,,,,,,,,,,,,,,
8,D,15,16,2,0,0,1,0,0,0,0,1,0,12,24,14,5.3,1.311875,46.74385315,13.35772569,,,,,,,,,,,,,,,,,,
8,E,15,12,2,2,0,1,0,0,0,350,0.98,-0.17,12.67,43,11.7,4.54,1.6775,51.15105074,14.14798611,,,,,,,,,,,,,,,,,,
8,F,15,11,2,2,0,1,0,2,0,350,0.98,-0.17,18.33,22,12.1,4.506666667,1.544615385,40.85824833,13.73824653,,,,,,,,,,,,,,,,,,
8,G,15,13,2,1,0,1,0,0,0,0,1,0,19.67,23,11.7,4.473333333,1.696153846,49.56544591,14.02850694,,,,,,,,,,,,,,,,,,
8,H,15,8,1,1,0,1,0,0,0,0,1,0,19.33,37,9.7,4.44,1.847692308,52.3726435,14.51876736,,,,,,,,,,,,,,,,,,
8,A,16,11,2,2,0,1,0,0,0,0,1,0,13.67,42,11.7,4.574,1.531111111,51.37984109,14.30902778,,,,,,,,,,,,,,,,,,
8,B,16,11,1,4,0,1,2,0,0,20,0.94,0.34,7.67,17,8.1,4.703333333,1.482777778,37.68703867,14.39928819,,,,,,,,,,,,,,,,,,
8,C,16,11,1,3,0,1,0,0,0,0,1,0,11.67,26,4.9,4.906666667,1.434444444,45.29423626,13.38954861,,,,,,,,,,,,,,,,,,
8,D,16,11,2,0,0,1,0,0,0,20,0.94,0.34,16,27,3.7,5.11,1.386111111,47.50143385,13.67980903,,,,,,,,,,,,,,,,,,
8,E,16,11,2,2,0,1,0,0,0,20,0.94,0.34,15.33,27,6.9,4.495333333,1.61375,52.70863144,13.47006944,,,,,,,,,,,,,,,,,,
8,F,16,12,2,2,0,1,0,1,0,20,0.94,0.34,12,30,6.5,4.462,1.623076923,44.91582902,13.76032986,,,,,,,,,,,,,,,,,,
8,G,16,12,2,1,0,1,0,0,0,25,0.91,0.42,14.67,28,8.5,4.428666667,1.774615385,50.72302661,14.45059028,,,,,,,,,,,,,,,,,,
8,H,16,13,1,2,0,1,2,0,0,30,0.87,0.5,14,21,7.7,NA,1.926153846,49.3302242,14.44085069,,,,,,,,,,,,,,,,,,
8,A,17,10,3,1,0,1,0,0,0,330,0.87,-0.5,15,53,4.9,4.458,1.743333333,52.13742179,13.53111111,,,,,,,,,,,,,,,,,,
8,B,17,11,2,3,0,1,1,0,0,0,1,0,5.67,38,5.3,4.538,1.695,49.04461937,14.22137153,,,,,,,,,,,,,,,,,,
8,C,17,10,1,5,0,1,1,0,0,10,0.98,0.17,5,28,4.9,4.716666667,1.646666667,38.55181696,14.11163194,,,,,,,,,,,,,,,,,,
8,D,17,14,3,0,0,1,0,0,0,10,0.98,0.17,16,29,5.3,4.92,1.598333333,51.25901455,14.10189236,,,,,,,,,,,,,,,,,,
8,E,17,15,2,2,0,1,0,1,0,10,0.98,0.17,11.67,40,6.5,4.450666667,1.55,52.46621213,14.19215278,,,,,,,,,,,,,,,,,,
8,F,17,13,2,5,0,1,2,0,0,20,0.94,0.34,5.67,34,8.1,4.417333333,1.701538462,45.77340972,13.88241319,,,,,,,,,,,,,,,,,,
8,G,17,13,2,2,0,1,2,0,0,25,0.91,0.42,11.33,25,8.1,NA,1.853076923,43.28060731,13.57267361,,,,,,,,,,,,,,,,,,
8,H,17,12,2,3,0,6,10,0,0,40,0.77,0.64,4.33,22,4.5,NA,2.004615385,41.4878049,13.76293403,,,,,,,,,,,,,,,,,,
8,A,18,8,3,1,0,1,0,0,0,0,1,0,17.67,51,8.9,4.342,1.955555556,48.99500248,13.85319444,,,,,,,,,,,,,,,,,,
8,B,18,10,2,1,0,1,0,0,0,350,0.98,-0.17,8,34,8.1,4.422,1.907222222,52.30220007,13.14345486,,,,,,,,,,,,,,,,,,
8,C,18,12,2,3,0,1,0,2,0,350,0.98,-0.17,6.67,40,4.9,4.526666667,1.858888889,49.70939766,12.83371528,,,,,,,,,,,,,,,,,,
8,D,18,11,2,0,0,1,0,0,0,150,-0.87,0.5,16,30,5.7,4.73,1.82,50.71659525,13.52397569,,,,,,,,,,,,,,,,,,
8,E,18,14,2,2,0,1,0,0,0,5,1,0.09,19.33,33,7.7,4.406,1.8,50.82379283,13.31423611,,,,,,,,,,,,,,,,,,
8,F,18,15,2,2,0,1,0,0,0,10,0.98,0.17,17.33,33,9.3,NA,1.78,52.53099042,13.60449653,,,,,,,,,,,,,,,,,,
8,G,18,11,2,2,0,1,20,0,0,10,0.98,0.17,3.33,22,6.9,NA,1.931538462,42.23818801,13.39475694,,,,,,,,,,,,,,,,,,
8,H,18,4,2,0,0,6,35,0,0,10,0.98,0.17,2,28,7.7,NA,2.083076923,30.74538559,13.58501736,,,,,,,,,,,,,,,,,,
8,A,19,10,4,0,0,1,0,0,0,10,0.98,0.17,13.33,36,8.1,4.226,2.167777778,43.85258318,13.17527778,,,,,,,,,,,,,,,,,,
8,B,19,12,3,1,0,1,0,0,0,340,0.94,-0.34,18,24,8.9,4.306,2.119444444,48.95978077,13.46553819,,,,,,,,,,,,,,,,,,
8,C,19,12,3,0,0,1,0,0,0,340,0.94,-0.34,13.33,29,9.7,4.386,2.09,51.26697836,13.05579861,,,,,,,,,,,,,,,,,,
8,D,19,14,2,0,0,1,0,0,0,10,0.98,0.17,22,35,7.3,4.54,2.07,50.07417594,13.04605903,,,,,,,,,,,,,,,,,,
8,E,19,10,3,0,0,1,0,0,0,10,0.98,0.17,21.33,29,7.7,NA,2.05,45.08137353,12.93631944,,,,,,,,,,,,,,,,,,
8,F,19,10,2,4,0,1,2,1,0,0,1,0,6.33,25,8.9,NA,2.03,49.48857112,12.02657986,,,,,,,,,,,,,,,,,,
8,G,19,2,2,0,0,6,3,0,0,355,1,-0.09,0.67,0,3.7,NA,2.01,24.79576871,15.81684028,,,,,,,,,,,,,,,,,,
8,H,19,4,2,0,0,6,10,0,0,355,1,-0.09,2,12,4.9,NA,2.161538462,28.50296629,12.90710069,,,,,,,,,,,,,,,,,,
8,A,20,11,4,0,0,1,0,0,0,350,0.98,-0.17,12.67,33,6.5,4.11,2.38,43.91016388,14.49736111,,,,,,,,,,,,,,,,,,
8,B,20,16,3,0,0,1,0,0,0,0,1,0,13.67,28,8.5,4.19,2.36,48.81736147,14.68762153,,,,,,,,,,,,,,,,,,
8,C,20,12,2,0,0,1,0,0,0,30,0.87,0.5,12,27,6.5,4.27,2.34,49.62455905,14.37788194,,,,,,,,,,,,,,,,,,
8,D,20,15,2,0,0,1,0,0,0,0,1,0,10.67,31,7.7,4.35,2.32,49.53175664,13.56814236,,,,,,,,,,,,,,,,,,
8,E,20,13,2,3,0,1,0,0,0,0,1,0,19.67,30,10.9,NA,2.3,49.03895423,13.05840278,,,,,,,,,,,,,,,,,,
8,F,20,15,2,5,0,1,0,0,0,350,0.98,-0.17,12,38,9.7,NA,2.28,50.34615182,12.64866319,,,,,,,,,,,,,,,,,,
8,G,20,12,2,4,0,1,3,0,0,5,1,0.09,6.33,36,9.7,NA,2.26,51.6533494,13.03892361,,,,,,,,,,,,,,,,,,
8,H,20,13,2,4,0,1,1,1,0,260,-0.17,-0.98,10.67,33,8.1,NA,2.24,45.16774458,12.91944444,,,,,,,,,,,,,,,,,,
